albumID,similarity
MW0002110163,"[(0.0006700706254439217, 'MW0002581468'), (0.0006582628443537505, 'MW0002390979'), (0.0006556603155037439, 'MW0002605243'), (0.0006367804381049415, 'MW0001368971'), (0.0006312533535334406, 'MW0002406704'), (0.0006307556452630252, 'MW0002431606'), (0.0006216663143890884, '0'), (0.0006178255013653943, 'MW0001610447'), (0.0006084279438786064, 'MW0002628656'), (0.0006084279438786064, 'MW0002088324')]"
MW0002565183,"[(0.0015329899435859702, 'MW0000829157'), (0.0013523564811684361, 'MW0000829243'), (0.0009022746343532045, 'MW0002051292'), (0.0008863362405162023, 'MW0000830824'), (0.0007241653993772177, 'MW0002357910'), (0.0007037644359679928, 'MW0001782286'), (0.0007018036353428311, 'MW0001789771'), (0.0006994083005777113, 'MW0002398999'), (0.0006752741613094916, 'MW0001313329'), (0.0006670090646531886, 'MW0002605243')]"
MW0000826867,"[(0.000918822070106124, 'MW0002095214'), (0.000837977123224536, 'MW0002431024'), (0.0008036001285760205, 'MW0000800935'), (0.0008035355564483728, 'MW0001965056'), (0.0007745393427259138, 'MW0001787432'), (0.0007709268082088288, 'MW0002484010'), (0.0007644266417973198, 'MW0002552345'), (0.0007570251937984495, 'MW0000803149'), (0.0007475573563381651, 'MW0002581226'), (0.0007473394714815258, 'MW0001610447')]"
MW0001787432,"[(0.19569471624266144, 'MW0002484010'), (0.06211180124223602, 'MW0002552345'), (0.01836547291092746, 'MW0001610447'), (0.012586532410320959, 'MW0002628656'), (0.012586532410320959, 'MW0002088324'), (0.010751532093323298, 'MW0001965056'), (0.009882399446585631, 'MW0002561652'), (0.007724990343762071, 'MW0001960596'), (0.006516780710329098, 'MW0002562501'), (0.006516780710329098, 'MW0002346806')]"
MW0002120352,"[(0.005253204454717378, 'MW0002398999'), (0.0034191541012753447, 'MW0002628656'), (0.0034191541012753447, 'MW0002088324'), (0.0031499039279301983, 'MW0001610447'), (0.0031321452062517616, 'MW0002605130'), (0.0030143180105501135, 'MW0002190231'), (0.002952639659855911, 'MW0002020915'), (0.002919963792448974, 'MW0001960596'), (0.002797437547206759, 'MW0002581468'), (0.0027834219389317226, 'MW0002491083')]"
MW0001791113,"[(0.0006599048417218238, 'MW0001313329'), (0.000636679081908764, 'MW0002398999'), (0.0006329113924050633, 'MW0002241043'), (0.0006179094886181074, 'MW0000804042'), (0.0006074448440081641, 'MW0002110484'), (0.0006057375460360535, '0'), (0.0005995635177590714, 'MW0002628656'), (0.0005995635177590714, 'MW0002088324'), (0.0005988454260186361, 'MW0002605243'), (0.0005894697130461436, 'MW0000826859')]"
MW0000798691,"[(0.0010303754688208383, 'MW0001792357'), (0.000994965474698028, 'MW0002052709'), (0.0009912079851715284, 'MW0002556305'), (0.0009829748751621907, 'MW0000363579'), (0.0009636510812165131, 'MW0000819818'), (0.0009328010148875042, 'MW0002190231'), (0.0009319317080444345, 'MW0001747196'), (0.0009232161156605149, 'MW0002602865'), (0.0009166911117629802, 'MW0002094433'), (0.0008990056996961359, 'MW0002628656')]"
MW0002314029,"[(0.0009948565914223466, 'MW0002336594'), (0.000987264290650607, 'MW0002355523'), (0.0009720251171290266, 'MW0001969722'), (0.0009608732416019676, 'MW0002278411'), (0.0009511670820096257, 'MW0000806459'), (0.0009296877178955588, 'MW0002387701'), (0.0009226624347216326, 'MW0002558673'), (0.0009149214539931745, 'MW0002484696'), (0.0009074327819166795, 'MW0002448132'), (0.0009067498458525261, 'MW0002123313')]"
MW0002574004,"[(0.0007959375348222671, 'MW0000809044'), (0.0006950332920946914, 'MW0002410621'), (0.0005678881941723313, 'MW0002289255'), (0.0005222477543346564, 'MW0002182718'), (0.0004957120904178854, 'MW0002511968'), (0.00047958640468459996, 'MW0002529177'), (0.00047129351217351146, 'MW0002563622'), (0.00047129351217351146, 'MW0002055042'), (0.0004696930555881731, 'MW0002490285'), (0.00045893243137812826, 'MW0002401622')]"
MW0002025410,"[(0.007874015748031496, 'MW0002414735'), (0.0007859472629386569, 'MW0002447522'), (0.000724737463853719, 'MW0002398999'), (0.0007218444569564152, 'MW0002628656'), (0.0007218444569564152, 'MW0002088324'), (0.0007147196512168101, 'MW0000812276'), (0.0007130887438941777, 'MW0002223518'), (0.0007054225833985851, 'MW0002484696'), (0.0006999076121951902, 'MW0002115457'), (0.0006991344715242531, 'MW0001610447')]"
MW0002294097,"[(1.0, 'MW0002485837'), (0.012914890869172156, 'MW0002490285'), (0.00818464560484531, 'MW0002387701'), (0.008153946510110893, 'MW0002582576'), (0.00703383273545755, 'MW0002190231'), (0.006745362563237774, 'MW0002605130'), (0.006172458490216653, 'MW0002094433'), (0.006029544769369913, 'MW0002491083'), (0.00592838510789661, 'MW0002570906'), (0.005821738371077604, 'MW0002061341')]"
MW0001314825,"[(0.001099154749997252, 'MW0002605243'), (0.0010917149750543128, 'MW0002581468'), (0.001065904899964825, 'MW0001368971'), (0.0010497585555322275, 'MW0002390979'), (0.0010491307951362295, 'MW0002431606'), (0.00103777501037775, 'MW0002406704'), (0.001020387339033897, 'MW0001313329'), (0.00101174637541861, '0'), (0.0009647481042699751, 'MW0002398999'), (0.000931627833313148, 'MW0002628656')]"
MW0002095645,"[(0.0014841199168892844, 'MW0002290975'), (0.0010178013455333789, 'MW0002582576'), (0.000977660458522755, 'MW0002295212'), (0.0009534069999141935, 'MW0002357960'), (0.0009405833497935419, 'MW0002615954'), (0.0009276782069835615, 'MW0002418731'), (0.0009252491233264554, 'MW0002485837'), (0.0009252491233264554, 'MW0002294097'), (0.000922773117773533, 'MW0002138220'), (0.0009185604320908273, 'MW0002503286')]"
MW0002057761,"[(0.0009260631204622906, 'MW0001792357'), (0.0008345434212942099, 'MW0000444789'), (0.000793109464968355, 'MW0002052709'), (0.0007912769627625062, 'MW0000819818'), (0.0007811706623546045, 'MW0001514594'), (0.0007674420389400091, 'MW0002556305'), (0.0007647598654022638, 'MW0002190231'), (0.0007534318822235283, 'MW0002562501'), (0.0007534318822235283, 'MW0002346806'), (0.0007475461796652489, 'MW0002020915')]"
MW0002295212,"[(0.005756389592447617, 'MW0002590120'), (0.0056516333220300655, 'MW0002582576'), (0.005406866720735333, 'MW0002401622'), (0.005215395848544904, 'MW0002104668'), (0.004490950734270444, 'MW0002544167'), (0.004114379757251594, 'MW0002490285'), (0.00404220057399248, 'MW0002418731'), (0.003995205753096284, 'MW0002485837'), (0.003995205753096284, 'MW0002294097'), (0.003972668043858255, 'MW0002110738')]"
MW0001329997,"[(0.0243842965130456, 'MW0002607200'), (0.00595202666507946, 'MW0002244670'), (0.0007850895787209321, 'MW0002582261'), (0.0007170669095133267, 'MW0000556353'), (0.000714505169444901, 'MW0002334053'), (0.0007051390534213347, 'MW0002140303'), (0.0007019662073467784, 'MW0001950645'), (0.0007011639321273314, 'MW0002382249'), (0.0006813010124133045, 'MW0002104668'), (0.0006711274269645578, 'MW0000826859')]"
MW0001975735,"[(0.0016051364365971107, 'MW0002325132'), (0.0012493753123438284, 'MW0000819818'), (0.0010998801130676758, 'MW0002590120'), (0.0010014621347166862, 'MW0002503286'), (0.0010014621347166862, 'MW0002456525'), (0.0010014621347166862, 'MW0002413767'), (0.0009968897041231358, 'MW0002190231'), (0.0009943125323151575, 'MW0002094433'), (0.0009765625, 'MW0002491083'), (0.0009740702499464262, 'MW0001954813')]"
MW0002094997,"[(0.0005125734261432949, 'MW0001965699'), (0.0005065676495767627, 'MW0002082116'), (0.00047317343225812547, 'MW0002204056'), (0.00047172036416812113, 'MW0002427366'), (0.0004588418830870881, 'MW0002285295'), (0.00045717838643460294, 'MW0002022516'), (0.00045504807582921134, 'MW0000814197'), (0.0004538481787072588, 'MW0002092445'), (0.0004531181324283053, 'MW0001960596'), (0.0004480427253542897, 'MW0001610447')]"
MW0000819730,"[(0.0013482176562584264, 'MW0002548212'), (0.0007460236937125123, 'MW0002474249'), (0.000729841770304198, 'MW0002231890'), (0.0005830019938668189, 'MW0002291285'), (0.0005728853369997995, 'MW0002424876'), (0.0005705873626310924, 'MW0002419171'), (0.0005674885792923417, 'MW0002135929'), (0.000562562585087591, 'MW0002298984'), (0.000559759974922753, 'MW0002204054'), (0.0005520348002738092, 'MW0002564599')]"
MW0002092445,"[(0.0013704074221265984, 'MW0001960596'), (0.0012899896800825593, 'MW0002427366'), (0.0012825281194290183, 'MW0002628656'), (0.0012825281194290183, 'MW0002088324'), (0.0012592713855763054, 'MW0002022516'), (0.0012471938139186828, 'MW0002348295'), (0.0012426836997179109, 'MW0001610447'), (0.0011788699352800406, 'MW0000826859'), (0.0011754610746065141, 'MW0002232638'), (0.0011746050390556175, 'MW0000834629')]"
MW0002398999,"[(0.007492320371619091, 'MW0002628656'), (0.007492320371619091, 'MW0002088324'), (0.006342360626625229, 'MW0002562501'), (0.006342360626625229, 'MW0002346806'), (0.006310342651605982, 'MW0001610447'), (0.0060360958532021496, 'MW0002190231'), (0.005450482367689541, 'MW0001960596'), (0.005253204454717378, 'MW0002120352'), (0.004949759936643073, 'MW0000826859'), (0.00480007680122882, 'MW0002484010')]"
MW0002582576,"[(0.008153946510110893, 'MW0002485837'), (0.008153946510110893, 'MW0002294097'), (0.006386511687316389, 'MW0002570906'), (0.005918910920390648, 'MW0002490285'), (0.0056516333220300655, 'MW0002295212'), (0.005462689828471539, 'MW0002357960'), (0.005422699419771162, 'MW0002061341'), (0.00516795865633075, 'MW0002387701'), (0.004918839153959666, 'MW0002615954'), (0.004658529768005217, 'MW0002255703')]"
MW0000823071,"[(0.0007795751315533034, 'MW0002278411'), (0.0007658257899493022, 'MW0002102148'), (0.0007376208776213202, 'MW0002123313'), (0.0007343168283387551, 'MW0002355523'), (0.00073413892845082, 'MW0002387701'), (0.0007275796335908964, 'MW0002114042'), (0.0007234790661332214, 'MW0002628656'), (0.0007234790661332214, 'MW0002088324'), (0.0007193157868235734, 'MW0002282345'), (0.0007177050662800628, 'MW0002204054')]"
MW0002322238,"[(0.000893120294372449, 'MW0002401622'), (0.0008848931049129264, 'MW0002563622'), (0.0008848931049129264, 'MW0002055042'), (0.0008632596685082873, 'MW0002104668'), (0.0008290430356239793, 'MW0002544167'), (0.0008276775368316504, 'MW0002590120'), (0.0008240218860212928, 'MW0002357960'), (0.0008156407265727593, 'MW0002418731'), (0.0008122091276061762, 'MW0002412839'), (0.0008122091276061762, 'MW0001980593')]"
MW0000813193,"[(0.0014149875481095768, 'MW0002067480'), (0.0012896403193149426, 'MW0001747196'), (0.0012639029322548028, 'MW0002556305'), (0.0012287427504177727, 'MW0001787189'), (0.0012178932881900886, 'MW0000819818'), (0.0011432883258829041, 'MW0001792357'), (0.0011107778777477869, 'MW0001784043'), (0.001081116144307383, 'MW0002558478'), (0.0010776442696265962, 'MW0002094433'), (0.001067144747513553, 'MW0002030893')]"
MW0002540499,"[(0.0009575058886612151, 'MW0002484696'), (0.0009432805410657183, 'MW0002628656'), (0.0009432805410657183, 'MW0002088324'), (0.0009215485702173932, 'MW0001610447'), (0.0009007954023402664, 'MW0001960596'), (0.0009007061536244413, 'MW0002110738'), (0.0008967483903366395, 'MW0002447522'), (0.000885982865091389, 'MW0000826859'), (0.0008817331346494669, 'MW0002562501'), (0.0008817331346494669, 'MW0002346806')]"
MW0002086188,"[(0.0005143583122875057, 'MW0001950632'), (0.0005090301956712072, 'MW0002315457'), (0.0005068500788151872, 'MW0002581228'), (0.0004950568572800586, 'MW0002010991'), (0.00048394277860585753, 'MW0002043119'), (0.00048371805042276964, 'MW0002112155'), (0.00048033277454620553, 'MW0000815687'), (0.0004687045942424328, 'MW0000824112'), (0.00044692138205968193, 'MW0002016792'), (0.0004450992348744151, 'MW0001955809')]"
MW0000806401,"[(0.009900990099009901, 'MW0002467147'), (0.0012187096302434981, 'MW0002554625'), (0.0011868872694471477, 'MW0002103142'), (0.001097309397357679, 'MW0002231494'), (0.0010561111873858078, 'MW0002472642'), (0.0010137669552523266, 'MW0002570333'), (0.0009957184108334162, 'MW0002191512'), (0.0009907464283591258, 'MW0002102148'), (0.0009745258931529812, 'MW0002336594'), (0.0009730371408276653, 'MW0002191517')]"
MW0002073577,"[(0.0007429420505200594, 'MW0002527254'), (0.0007429420505200594, 'MW0002498911'), (0.0007429420505200594, 'MW0002413337'), (0.0007293946024799417, 'MW0002534574'), (0.0007293946024799417, 'MW0002534050'), (0.0007293946024799417, 'MW0002034255'), (0.0007293946024799417, 'MW0002022330'), (0.0007293946024799417, 'MW0001974960'), (0.0007163323782234957, 'MW0001695064'), (0.0007163323782234957, 'MW0001258696')]"
MW0002511221,"[(0.002178649237472767, 'MW0002351436'), (0.0009653441451877593, 'MW0002507769'), (0.0008647003380978323, 'MW0002213045'), (0.0008604222952625149, 'MW0002278411'), (0.0008572947207791094, 'MW0002410440'), (0.0008559298822240481, 'MW0002304130'), (0.0008471058628196766, 'MW0002102148'), (0.0008441311779850591, 'MW0002387701'), (0.00083358340835584, 'MW0002355523'), (0.0008283494309239411, 'MW0002123313')]"
MW0002287703,"[(0.005649717514124294, 'MW0000827061'), (0.0010433839026731497, 'MW0002605130'), (0.001022588990806925, 'MW0002255703'), (0.0009821349649868885, 'MW0002357960'), (0.0009634746750681659, 'MW0002138220'), (0.0009576159194070442, 'MW0002401622'), (0.0009572400853858155, 'MW0002582576'), (0.0009556392270789931, 'MW0002190231'), (0.0009545992592309749, 'MW0002490285'), (0.0009505793781309708, 'MW0002485837')]"
MW0002393822,"[(0.001019077123756726, 'MW0002252502'), (0.000877685718297992, 'MW0002135929'), (0.0008234180081518384, 'MW0000819818'), (0.0008222669900916827, 'MW0001975735'), (0.000802066122331125, 'MW0002590120'), (0.0007898582204494294, 'MW0002503286'), (0.0007898582204494294, 'MW0002456525'), (0.0007898582204494294, 'MW0002413767'), (0.0007882084023015687, 'MW0002489977'), (0.0007882084023015687, 'MW0000836109')]"
MW0001956247,"[(0.0006319474725260836, 'MW0002406704'), (0.0006233248145608677, 'MW0000823860'), (0.0006221188122507636, 'MW0002390979'), (0.0006208789161937638, 'MW0001791556'), (0.0006161733172306706, 'MW0002581468'), (0.0005930072584088429, 'MW0002605243'), (0.0005810845361783233, 'MW0001610447'), (0.0005727639296187684, 'MW0002628656'), (0.0005727639296187684, 'MW0002088324'), (0.0005666428676662248, 'MW0002484010')]"
MW0002417749,"[(0.058823529411764705, 'MW0002473212'), (0.0038910505836575876, 'MW0001967845'), (0.0009523809523809524, 'MW0000811504'), (0.0008001152165911892, 'MW0002628656'), (0.0008001152165911892, 'MW0002088324'), (0.0007969524538166055, 'MW0001792357'), (0.0007887555015696235, 'MW0002562501'), (0.0007887555015696235, 'MW0002346806'), (0.0007822400225285126, 'MW0000826859'), (0.0007782101167315176, 'MW0002190231')]"
MW0002356679,"[(0.0010869447071227487, 'MW0002315763'), (0.0008646031471554557, 'MW0002110425'), (0.0008120508343822323, 'MW0002554625'), (0.0007939973798086466, 'MW0002103142'), (0.0007919600218580966, 'MW0002191512'), (0.0007758734395245449, 'MW0002465008'), (0.0007710635279240656, 'MW0002213045'), (0.000766436224841731, 'MW0002507769'), (0.0007489122050222053, 'MW0002424876'), (0.0007469989317915276, 'MW0002102148')]"
MW0002607200,"[(0.0243842965130456, 'MW0001329997'), (0.004807692307692308, 'MW0002244670'), (0.0007659137734273876, 'MW0002582261'), (0.0006980218062012256, 'MW0002334053'), (0.0006860498621039777, 'MW0001950645'), (0.0006813752878810591, 'MW0000556353'), (0.0006729067553109166, 'MW0002382249'), (0.0006665022627751821, 'MW0002421480'), (0.0006468096115908283, 'MW0002140303'), (0.0006428098504181477, 'MW0002104668')]"
MW0000808251,"[(0.038461538461538464, 'MW0002545734'), (0.038461538461538464, 'MW0002130105'), (0.0013431472626658785, 'MW0001787432'), (0.0013331733525310295, 'MW0002484010'), (0.0013112002727296568, 'MW0002552345'), (0.0012973029072558151, 'MW0001610447'), (0.0012565497656534686, 'MW0002628656'), (0.0012565497656534686, 'MW0002088324'), (0.0012217023200127056, 'MW0002561652'), (0.0011822706690469715, 'MW0001960596')]"
MW0001666091,"[(0.0049261083743842365, 'MW0002628656'), (0.0049261083743842365, 'MW0002088324'), (0.004513450081242101, 'MW0000826859'), (0.003952569169960474, 'MW0001960596'), (0.0036101083032490976, 'MW0002562501'), (0.0036101083032490976, 'MW0002346806'), (0.0035971223021582736, 'MW0001610447'), (0.0035335689045936395, 'MW0002304130'), (0.003482743008393411, 'MW0001313329'), (0.0033792917004595835, 'MW0002069779')]"
MW0002181848,"[(0.0005692329585883023, 'MW0002427366'), (0.0005531860752001151, 'MW0002348295'), (0.0005493237824238363, 'MW0002022516'), (0.0005424111259370152, 'MW0001960596'), (0.0005394034198176816, 'MW0000834629'), (0.0005380335948176603, 'MW0001610447'), (0.0005332025209815191, 'MW0002377963'), (0.0005314428140959892, 'MW0002262175'), (0.0005308926428897548, 'MW0002628656'), (0.0005308926428897548, 'MW0002088324')]"
MW0002525967,"[(0.01639344262295082, 'MW0001976111'), (0.0005504486156217317, 'MW0002503286'), (0.0005504486156217317, 'MW0002456525'), (0.0005504486156217317, 'MW0002413767'), (0.0005445466376967855, 'MW0002016792'), (0.0005427025501592832, 'MW0002462363'), (0.0005319714863283329, 'MW0000817183'), (0.0005301130731184962, 'MW0002465008'), (0.0005286446080893198, 'MW0001333743'), (0.0005282731806271659, 'MW0000809691')]"
MW0002182715,"[(0.0007828462724774737, 'MW0002435552'), (0.0007420544519556846, 'MW0002563622'), (0.0007420544519556846, 'MW0002055042'), (0.0007406145619635173, 'MW0002104668'), (0.0007063543638572599, 'MW0002628656'), (0.0007063543638572599, 'MW0002088324'), (0.0006990025233991095, 'MW0002427366'), (0.0006964418784430346, 'MW0002530696'), (0.0006956424954087595, 'MW0002484807'), (0.0006940973957465711, 'MW0001610447')]"
MW0002603970,"[(0.0010584698759473308, 'MW0002311828'), (0.0007264854811876584, 'MW0002206149'), (0.0006393821011374608, 'MW0002338832'), (0.000589664363044555, 'MW0000813242'), (0.0005895114129409545, 'MW0002038538'), (0.0005879655217018074, 'MW0000807738'), (0.0005730396314209091, 'MW0002581228'), (0.0005721445694898186, 'MW0002115022'), (0.0005711022272986864, 'MW0002537855'), (0.0005677979093680976, 'MW0002174000')]"
MW0000810543,"[(0.0006272345229881453, 'MW0002352884'), (0.000582951014626241, 'MW0001317974'), (0.0005331229274846193, 'MW0002382249'), (0.0005257927640399812, 'MW0002506311'), (0.0005193725979017348, 'MW0002421480'), (0.0005148561749275341, 'MW0002204056'), (0.0005101546278677067, 'MW0002411750'), (0.0005085926732139497, 'MW0002093365'), (0.0005055049488934496, 'MW0002092445'), (0.0005017536289331213, 'MW0002329619')]"
